Time;Realized_demand;Realized_renewable;Realized_residual_demand;Forecasted_residual_demand;(Forecasted_RD-Realized_RD)/Realized_RD
19.04.2021 09:00;7416;1635;5781;5016.97608;-0.132161204
19.04.2021 10:00;7005;2163.75;4841.25;4817.742754;-0.004855615
19.04.2021 11:00;6542;2621;3921;3670.655427;-0.063847124
19.04.2021 12:00;5953;2831.5;3121.5;3123.462337;0.000628652
19.04.2021 13:00;5495;2825.5;2669.5;2842.923777;0.064964891
19.04.2021 14:00;5564;2667.75;2896.25;2419.444235;-0.164628663
19.04.2021 15:00;5623;2268;3355;3438.044527;0.024752467
19.04.2021 16:00;5877;1639;4238;4610.874319;0.087983558
19.04.2021 17:00;6929;1002.25;5926.75;6685.927849;0.128093449
19.04.2021 18:00;8157;537;7620;6506.18095;-0.146170479
19.04.2021 19:00;9077;351.75;8725.25;8870.003451;0.016590178
19.04.2021 20:00;9330;343;8987;9847.527088;0.09575243
19.04.2021 21:00;9169;322.25;8846.75;8391.14855;-0.051499302
19.04.2021 22:00;8866;268.25;8597.75;7314.251622;-0.149283054
19.04.2021 23:00;8283;234.75;8048.25;8148.163213;0.012414278
20.04.2021 00:00;7492;319;7173;7884.59735;0.099204984
20.04.2021 01:00;7205;282;6923;6668.462841;-0.036766887
20.04.2021 02:00;7146;249.75;6896.25;7382.38953;0.070493316
20.04.2021 03:00;7231;213.75;7017.25;5640.892339;-0.19613918
20.04.2021 04:00;7470;171;7299;8353.393942;0.144457315
20.04.2021 05:00;8087;331;7756;7248.394084;-0.065446869
20.04.2021 06:00;9207;971.25;8235.75;7054.964481;-0.143373162
20.04.2021 07:00;9594;2005.75;7588.25;8005.927245;0.055042631
20.04.2021 08:00;9507;3150.5;6356.5;6202.992616;-0.024149671
20.04.2021 09:00;8762;4030.75;4731.25;4815.692522;0.017847825
20.04.2021 10:00;7602;4546;3056;3124.758212;0.022499415
20.04.2021 11:00;6604;4754.5;1849.5;1912.061623;0.033826236
20.04.2021 12:00;6081;4689;1392;1377.100857;-0.010703407
20.04.2021 13:00;5859;4410.75;1448.25;1485.694466;0.025854974
20.04.2021 14:00;5733;3924.25;1808.75;1632.608779;-0.097382845
20.04.2021 15:00;5913;3224.25;2688.75;2373.9546;-0.117078717
20.04.2021 16:00;6532;2336.75;4195.25;3031.945876;-0.277290775
20.04.2021 17:00;7811;1443.75;6367.25;6393.760447;0.004163563
20.04.2021 18:00;8894;820;8074;6311.862628;-0.218248374
20.04.2021 19:00;9415;550.75;8864.25;9677.271289;0.091719129
20.04.2021 20:00;9676;500.5;9175.5;9688.929159;0.055956532
20.04.2021 21:00;9596;432.25;9163.75;10264.82225;0.120155204
20.04.2021 22:00;9343;329.5;9013.5;8599.211138;-0.045963151
20.04.2021 23:00;8615;244.25;8370.75;8312.764685;-0.006927135
21.04.2021 00:00;8561;186;8375;7432.801855;-0.112501271
21.04.2021 01:00;8494;159.5;8334.5;6029.366235;-0.276577331
21.04.2021 02:00;8246;150;8096;7827.372105;-0.033180323
21.04.2021 03:00;8223;164.5;8058.5;8876.60548;0.101520814
21.04.2021 04:00;8340;254.25;8085.75;7863.000937;-0.027548349
21.04.2021 05:00;8986;573;8413;9085.463768;0.079931507
21.04.2021 06:00;9928;1285.75;8642.25;9761.444908;0.129502723
21.04.2021 07:00;10456;2271.5;8184.5;7384.382838;-0.097760054
21.04.2021 08:00;10495;3294.5;7200.5;7830.759916;0.087530021
21.04.2021 09:00;10124;4165.75;5958.25;6624.460546;0.111813124
21.04.2021 10:00;9567;4730;4837;5248.463468;0.08506584
21.04.2021 11:00;8883;5147.25;3735.75;3697.344928;-0.010280418
21.04.2021 12:00;8188;5401.5;2786.5;2979.614785;0.069303709
21.04.2021 13:00;7633;5423;2210;2027.897357;-0.082399386
21.04.2021 14:00;7069;5256.5;1812.5;1547.861714;-0.14600733
21.04.2021 15:00;7338;4901.5;2436.5;2488.911067;0.021510801
21.04.2021 16:00;7959;4241.5;3717.5;3836.336051;0.031966658
21.04.2021 17:00;8906;3321;5585;5914.435542;0.058985773
21.04.2021 18:00;9949;2441.75;7507.25;7700.026803;0.025678751
21.04.2021 19:00;10478;1883.25;8594.75;9234.876056;0.074478729
21.04.2021 20:00;10617;1619.75;8997.25;6852.160272;-0.238416153
21.04.2021 21:00;10451;1406.75;9044.25;9477.923931;0.047950237
21.04.2021 22:00;9949;1236.25;8712.75;9701.128106;0.11344043
21.04.2021 23:00;9527;1073;8454;9632.382534;0.139387572
22.04.2021 00:00;9594;874.5;8719.5;8941.295358;0.025436706
22.04.2021 01:00;9036;778.5;8257.5;9119.54779;0.104395736
22.04.2021 02:00;8711;753;7958;8162.821603;0.025737824
22.04.2021 03:00;8839;754.75;8084.25;8282.138576;0.024478285
22.04.2021 04:00;9074;781.75;8292.25;9204.581339;0.11002217
22.04.2021 05:00;9495;995;8500;6833.681565;-0.196037463
22.04.2021 06:00;10013;1634;8379;8692.421221;0.037405564
22.04.2021 07:00;10489;2632.25;7856.75;8013.976201;0.020011608
22.04.2021 08:00;10725;3560.75;7164.25;6268.013114;-0.125098494
22.04.2021 09:00;10869;4274;6595;6968.208821;0.056589662
22.04.2021 10:00;10155;4805.5;5349.5;5722.620521;0.069748672
22.04.2021 11:00;9554;5148;4406;4882.609727;0.108172884
22.04.2021 12:00;8842;5284;3558;3825.699017;0.075238622
22.04.2021 13:00;8486;5166;3320;2775.034251;-0.16414631
22.04.2021 14:00;8263;4753;3510;3195.134537;-0.08970526
22.04.2021 15:00;8390;4086.25;4303.75;4560.015821;0.059544774
22.04.2021 16:00;8663;3199.75;5463.25;5660.027212;0.036018343
22.04.2021 17:00;9319;2172;7147;7008.221119;-0.019417781
22.04.2021 18:00;10039;1323;8716;8248.848304;-0.053597028
22.04.2021 19:00;10503;931;9572;10452.79565;0.092017932
22.04.2021 20:00;10662;821.25;9840.75;10089.03016;0.025229801
22.04.2021 21:00;10044;731.5;9312.5;8884.394001;-0.045971114
22.04.2021 22:00;9404;555.5;8848.5;9619.876686;0.087175983
22.04.2021 23:00;8730;436;8294;6348.947975;-0.234513145
23.04.2021 00:00;8114;327;7787;7492.658525;-0.037799085
23.04.2021 01:00;7627;303;7324;7286.261508;-0.005152716
23.04.2021 02:00;7430;296.75;7133.25;8054.446964;0.12914127
23.04.2021 03:00;7340;299.5;7040.5;6724.559858;-0.044874674
23.04.2021 04:00;7616;293.25;7322.75;6410.085644;-0.1246341
23.04.2021 05:00;7925;429.5;7495.5;7915.0441;0.055972797
23.04.2021 06:00;8680;893.5;7786.5;7883.171578;0.01241528
23.04.2021 07:00;9221;1566.5;7654.5;8432.310058;0.101614744
23.04.2021 08:00;9310;2270.25;7039.75;6874.771396;-0.023435293
23.04.2021 09:00;8971;2945.75;6025.25;5648.364431;-0.062551026
23.04.2021 10:00;8120;3569.75;4550.25;4675.511662;0.027528523
23.04.2021 11:00;7609;3977.5;3631.5;3761.599617;0.035825311
23.04.2021 12:00;7587;4081;3506;3190.396387;-0.090018144
23.04.2021 13:00;7375;3928.75;3446.25;3633.087275;0.054214661
23.04.2021 14:00;7329;3479.5;3849.5;3868.464389;0.004926455
23.04.2021 15:00;7314;2783.25;4530.75;4226.742855;-0.067098636
23.04.2021 16:00;7791;2005.5;5785.5;6412.774515;0.108421833
23.04.2021 17:00;9043;1308.75;7734.25;6045.943955;-0.218289562
23.04.2021 18:00;9762;828.5;8933.5;8235.59932;-0.078121753
23.04.2021 19:00;10138;649.25;9488.75;8835.432113;-0.068851839
23.04.2021 20:00;10242;663.75;9578.25;9725.93991;0.0154193
23.04.2021 21:00;10020;672;9348;9917.344212;0.060905457
23.04.2021 22:00;9524;584;8940;7971.985293;-0.10827905
23.04.2021 23:00;8810;499.5;8310.5;7853.737717;-0.05496207
24.04.2021 00:00;7702;369;7333;7696.141915;0.049521603
24.04.2021 01:00;7559;335.25;7223.75;7564.074443;0.04711188
24.04.2021 02:00;7558;311.5;7246.5;7623.526163;0.052028726
24.04.2021 03:00;7483;304.25;7178.75;6195.909563;-0.13690969
24.04.2021 04:00;7465;307.75;7157.25;6101.466739;-0.147512419
24.04.2021 05:00;7265;508;6757;6245.662809;-0.07567518
24.04.2021 06:00;7011;1208.75;5802.25;6286.677723;0.083489633
24.04.2021 07:00;7152;2326.75;4825.25;4671.816093;-0.031798126
24.04.2021 08:00;7198;3496.5;3701.5;3919.625705;0.058929003
24.04.2021 09:00;7119;4300.25;2818.75;2654.641033;-0.058220476
24.04.2021 10:00;6499;4689.25;1809.75;1989.619462;0.099389121
24.04.2021 11:00;6327;4754;1573;1532.653094;-0.025649654
24.04.2021 12:00;6129;4666;1463;1414.101727;-0.03342329
24.04.2021 13:00;5832;4526.5;1305.5;1342.862966;0.02861966
24.04.2021 14:00;5959;4271.5;1687.5;1871.895788;0.109271578
24.04.2021 15:00;5861;3825;2036;1669.53823;-0.179991046
24.04.2021 16:00;6116;3180.25;2935.75;2729.257644;-0.070337173
24.04.2021 17:00;6782;2437.25;4344.75;4307.148452;-0.008654479
24.04.2021 18:00;7857;1805;6052;5462.873319;-0.097344131
24.04.2021 19:00;8205;1502.25;6702.75;6350.756116;-0.052514846
24.04.2021 20:00;8243;1435.75;6807.25;6704.62362;-0.015076041
24.04.2021 21:00;7822;1363.5;6458.5;6721.438943;0.040712076
24.04.2021 22:00;7463;1249.75;6213.25;6884.510101;0.108036873
24.04.2021 23:00;7027;1080.5;5946.5;5956.846333;0.001739903
25.04.2021 00:00;6479;1050.25;5428.75;5241.253711;-0.034537654
25.04.2021 01:00;5943;939.5;5003.5;5286.651077;0.056590602
25.04.2021 02:00;5917;865.75;5051.25;4987.210227;-0.012678005
25.04.2021 03:00;5923;835;5088;4830.544091;-0.050600611
25.04.2021 04:00;5845;859.5;4985.5;5205.817601;0.044191676
25.04.2021 05:00;5786;1025;4761;4638.49518;-0.025730901
25.04.2021 06:00;5749;1559.25;4189.75;3333.355267;-0.204402347
25.04.2021 07:00;5672;2301.5;3370.5;3165.671928;-0.060770827
25.04.2021 08:00;5800;2910.25;2889.75;3042.998904;0.05303189
25.04.2021 09:00;5757;3413.75;2343.25;2294.624983;-0.020751101
25.04.2021 10:00;5612;3925;1687;1746.773286;0.035431705
25.04.2021 11:00;5444;4450.5;993.5;979.0240115;-0.014570698
25.04.2021 12:00;5275;4891.5;383.5;425.5796886;0.109725394
25.04.2021 13:00;4806;5164.75;-358.75;-350.1345294;-0.024015249
25.04.2021 14:00;4667;4952.25;-285.25;-267.7912506;-0.061205081
25.04.2021 15:00;4570;4249.75;320.25;338.5014049;0.056991116
25.04.2021 16:00;4806;3241;1565;1759.410191;0.124223764
25.04.2021 17:00;5495;2203.5;3291.5;3280.228712;-0.003424362
25.04.2021 18:00;6457;1430;5027;5236.700174;0.041714775
25.04.2021 19:00;7135;1058;6077;4998.864122;-0.177412519
25.04.2021 20:00;7524;973.25;6550.75;6460.675209;-0.013750302
25.04.2021 21:00;7540;920;6620;6824.008878;0.030817051
25.04.2021 22:00;7405;870.75;6534.25;6821.831321;0.044011374
25.04.2021 23:00;6937;801;6136;5980.947808;-0.025269262
26.04.2021 00:00;7059;695;6364;6946.160156;0.091477083
26.04.2021 01:00;7043;575.75;6467.25;7191.284093;0.111953936
26.04.2021 02:00;6960;478;6482;5633.409962;-0.130914847
26.04.2021 03:00;6962;401.5;6560.5;7043.556563;0.073631059
26.04.2021 04:00;7179;385.5;6793.5;7444.013359;0.09575526
26.04.2021 05:00;7619;593.75;7025.25;7761.330524;0.104776417
26.04.2021 06:00;8316;1316;7000;7372.022476;0.053146068
26.04.2021 07:00;8631;2460.25;6170.75;6162.952221;-0.001263668
26.04.2021 08:00;8825;3702.75;5122.25;4393.862193;-0.142200753
26.04.2021 09:00;8770;4713.5;4056.5;4309.595318;0.062392535
26.04.2021 10:00;8532;5428.25;3103.75;3279.998384;0.056785625
26.04.2021 11:00;8229;5824.5;2404.5;2505.655906;0.042069414
26.04.2021 12:00;7623;5893.5;1729.5;1448.234674;-0.162628116
26.04.2021 13:00;6920;5638.75;1281.25;1338.333293;0.044552814
26.04.2021 14:00;6964;5049;1915;1941.319241;0.013743729
26.04.2021 15:00;7149;4204.25;2944.75;3245.882523;0.102260811
26.04.2021 16:00;7494;3144;4350;3563.053219;-0.180907306
26.04.2021 17:00;8282;2079;6203;6344.078098;0.022743527
26.04.2021 18:00;8645;1291.75;7353.25;7023.763714;-0.044808253
26.04.2021 19:00;9108;960;8148;8550.522575;0.049401396
26.04.2021 20:00;9359;918.25;8440.75;9072.407812;0.074834323
26.04.2021 21:00;9311;891.25;8419.75;8984.254968;0.067045336
26.04.2021 22:00;8978;859;8119;6846.5415;-0.156726013
26.04.2021 23:00;8402;828.25;7573.75;7592.028693;0.002413427
27.04.2021 00:00;8194;831;7363;7438.220872;0.010216063
27.04.2021 01:00;8183;766.5;7416.5;7688.836676;0.036720377
27.04.2021 02:00;8208;714.5;7493.5;8277.175468;0.104580699
27.04.2021 03:00;8230;652.25;7577.75;7845.286344;0.035305512
27.04.2021 04:00;8324;583.25;7740.75;6488.269062;-0.161803564
27.04.2021 05:00;8579;735;7844;7848.701984;0.000599437
27.04.2021 06:00;9258;1403.5;7854.5;6722.593696;-0.144109276
27.04.2021 07:00;9530;2551.5;6978.5;7312.172735;0.047814392
27.04.2021 08:00;9489;3843;5646;5183.133597;-0.081981297
27.04.2021 09:00;8886;4960;3926;4063.136739;0.034930397
27.04.2021 10:00;7862;5717;2145;2275.409797;0.060797108
27.04.2021 11:00;7132;6088.25;1043.75;849.204041;-0.186391338
27.04.2021 12:00;6785;6066;719;643.3904266;-0.105159351
27.04.2021 13:00;6625;5671;954;1030.254323;0.079931156
27.04.2021 14:00;6661;4974.5;1686.5;1747.241578;0.036016352
27.04.2021 15:00;6801;4047.75;2753.25;2912.05953;0.057680752
27.04.2021 16:00;7373;2950.5;4422.5;4680.944992;0.058438664
27.04.2021 17:00;8272;1861;6411;5977.142089;-0.067673984
27.04.2021 18:00;9161;1139.75;8021.25;6780.062181;-0.154737456
27.04.2021 19:00;9620;962;8658;8453.580239;-0.023610506
27.04.2021 20:00;9829;1127.75;8701.25;9582.514932;0.101280268
27.04.2021 21:00;9723;1304.75;8418.25;9270.865976;0.101281855
27.04.2021 22:00;9467;1292.5;8174.5;6416.856809;-0.215015376
27.04.2021 23:00;8866;1234;7632;8067.027816;0.0570005
28.04.2021 00:00;9412;1199.75;8212.25;9064.821856;0.103817085
28.04.2021 01:00;9307;1139;8168;6305.250681;-0.22805452
28.04.2021 02:00;9054;1086;7968;8410.704096;0.055560253
28.04.2021 03:00;9081;1028;8053;8156.617862;0.012866989
28.04.2021 04:00;9195;967.25;8227.75;6613.271917;-0.196223522
28.04.2021 05:00;9730;1104.25;8625.75;8744.179443;0.013729756
28.04.2021 06:00;10528;1685.5;8842.5;8488.626767;-0.040019591
28.04.2021 07:00;11073;2716.75;8356.25;6583.611638;-0.212133237
28.04.2021 08:00;11021;3897.75;7123.25;7972.343245;0.119200259
28.04.2021 09:00;10204;4941;5263;4356.765109;-0.172189795
28.04.2021 10:00;9374;5730.5;3643.5;3991.225711;0.095437275
28.04.2021 11:00;8821;6085;2736;2316.5723;-0.153299598
28.04.2021 12:00;8278;5952;2326;2508.213727;0.078337802
28.04.2021 13:00;8063;5470;2593;2805.622909;0.081998808
28.04.2021 14:00;7751;4712.5;3038.5;2723.829528;-0.103561123
28.04.2021 15:00;7801;3834.75;3966.25;4345.574654;0.09563811
28.04.2021 16:00;8480;3082.5;5397.5;5388.501655;-0.001667132
28.04.2021 17:00;8978;2535.5;6442.5;6983.70584;0.084005563
28.04.2021 18:00;9771;2220.5;7550.5;6842.467764;-0.093772894
28.04.2021 19:00;10392;2109.25;8282.75;8939.41057;0.079280501
28.04.2021 20:00;10547;2138.75;8408.25;8143.582279;-0.031477147
28.04.2021 21:00;10256;2082;8174;7986.850197;-0.022895743
28.04.2021 22:00;9678;1937.5;7740.5;6863.813075;-0.113259728
28.04.2021 23:00;8891;1744;7147;5743.942591;-0.196314175
29.04.2021 00:00;8984;1030.25;7953.75;7791.881587;-0.020351207
29.04.2021 01:00;8724;933.75;7790.25;7056.895769;-0.094137445
29.04.2021 02:00;8586;886.25;7699.75;8293.46046;0.077107758
29.04.2021 03:00;8665;849.75;7815.25;7469.124629;-0.044288458
29.04.2021 04:00;8731;749.75;7981.25;8149.502931;0.021081025
29.04.2021 05:00;9087;734.5;8352.5;8886.17887;0.063894507
29.04.2021 06:00;9626;901.75;8724.25;7731.988362;-0.113736039
29.04.2021 07:00;9885;1120;8765;8671.546571;-0.010662114
29.04.2021 08:00;9959;1415;8544;9247.15072;0.082297603
29.04.2021 09:00;9580;1892.75;7687.25;7736.392199;0.006392689
29.04.2021 10:00;8818;2459.75;6358.25;6826.894665;0.073706549
29.04.2021 11:00;8575;3040.5;5534.5;5145.353687;-0.070312822
29.04.2021 12:00;7799;3479;4320;3745.85027;-0.13290503
29.04.2021 13:00;7374;3774;3600;3993.46501;0.109295836
29.04.2021 14:00;7278;4027.75;3250.25;2860.819713;-0.119815487
29.04.2021 15:00;7521;4001.75;3519.25;3512.39694;-0.001947307
29.04.2021 16:00;7971;3487.5;4483.5;4345.00442;-0.030890059
29.04.2021 17:00;8989;2828;6161;4940.294066;-0.198134383
29.04.2021 18:00;10027;2267.25;7759.75;6320.102897;-0.185527511
29.04.2021 19:00;10700;1914.25;8785.75;8754.993725;-0.0035007
29.04.2021 20:00;11147;1731;9416;9000.313138;-0.044146863
29.04.2021 21:00;10536;1587;8949;9052.591977;0.011575816
29.04.2021 22:00;9915;1471.25;8443.75;7642.661859;-0.094873503
29.04.2021 23:00;9185;1340.25;7844.75;7847.669314;0.000372136
30.04.2021 00:00;9069;545.75;8523.25;7973.096467;-0.064547389
30.04.2021 01:00;8997;463.5;8533.5;8505.803937;-0.003245569
30.04.2021 02:00;8912;373.75;8538.25;7126.81095;-0.165307768
30.04.2021 03:00;8887;285.25;8601.75;9792.137349;0.138388973
30.04.2021 04:00;9048;254.25;8793.75;9358.094323;0.064175616
30.04.2021 05:00;9330;436.5;8893.5;9610.441365;0.080614085
30.04.2021 06:00;9852;994.5;8857.5;9749.517762;0.100707622
30.04.2021 07:00;10367;1885.25;8481.75;9163.363116;0.080362321
30.04.2021 08:00;10449;2884.25;7564.75;7947.355001;0.050577349
30.04.2021 09:00;9648;3743.5;5904.5;5155.961004;-0.126774324
30.04.2021 10:00;8326;4402.75;3923.25;3584.296881;-0.086396003
30.04.2021 11:00;7363;4784.25;2578.75;2920.491381;0.132522106
30.04.2021 12:00;7020;4829;2191;1965.99832;-0.102693601
30.04.2021 13:00;6785;4559.5;2225.5;2282.697785;0.025701094
30.04.2021 14:00;6651;4003.75;2647.25;2769.471431;0.046169206
30.04.2021 15:00;6474;3175.5;3298.5;3297.067768;-0.000434207
30.04.2021 16:00;7258;2209.25;5048.75;4410.496971;-0.12641803
30.04.2021 17:00;8974;1302;7672;7585.09084;-0.011328097
30.04.2021 18:00;10466;592.5;9873.5;9453.361248;-0.04255216
30.04.2021 19:00;11074;249.25;10824.75;8927.172819;-0.175299862
30.04.2021 20:00;11234;172.75;11061.25;10671.78656;-0.035209713
30.04.2021 21:00;11081;154.25;10926.75;11437.82172;0.046772528
30.04.2021 22:00;10661;136.75;10524.25;9720.162433;-0.076403313
30.04.2021 23:00;9679;130.25;9548.75;8006.654184;-0.16149714
01.05.2021 00:00;8767;211.25;8555.75;9337.956364;0.09142464
01.05.2021 01:00;8543;218;8325;8545.796574;0.026522111
01.05.2021 02:00;8445;233.5;8211.5;9276.492956;0.1296953
01.05.2021 03:00;8381;235;8146;8260.788439;0.014091387
01.05.2021 04:00;8332;247.5;8084.5;8873.826414;0.097634537
01.05.2021 05:00;8117;495.5;7621.5;7804.005849;0.023946185
01.05.2021 06:00;7900;1196.75;6703.25;6354.797435;-0.05198263
01.05.2021 07:00;8006;2249.25;5756.75;6295.869258;0.093649934
01.05.2021 08:00;7812;3407.75;4404.25;4836.72332;0.098194544
01.05.2021 09:00;7313;4395.75;2917.25;3057.978776;0.048240218
01.05.2021 10:00;6378;5133.25;1244.75;1305.671372;0.048942657
01.05.2021 11:00;6088;5517.75;570.25;539.4863115;-0.053947722
01.05.2021 12:00;5781;5535;246;250.8719227;0.019804564
01.05.2021 13:00;5616;5250.75;365.25;270.7463907;-0.258736781
01.05.2021 14:00;5799;4731;1068;1136.387736;0.064033461
01.05.2021 15:00;5900;3981.75;1918.25;1932.299048;0.007323888
01.05.2021 16:00;6209;2979.75;3229.25;3068.16941;-0.049881734
01.05.2021 17:00;7019;1940.5;5078.5;4881.562535;-0.038778668
01.05.2021 18:00;8445;1133.25;7311.75;6809.472251;-0.068694601
01.05.2021 19:00;9064;752.25;8311.75;8805.431104;0.059395567
01.05.2021 20:00;9250;671;8579;9398.288958;0.095499354
01.05.2021 21:00;8875;684.5;8190.5;8031.767242;-0.019380106
01.05.2021 22:00;8623;729.75;7893.25;8835.984489;0.119435529
01.05.2021 23:00;8152;733;7419;7879.079091;0.062013626
02.05.2021 00:00;7147;1035.75;6111.25;5825.885566;-0.046694937
02.05.2021 01:00;6314;1137.75;5176.25;5379.357773;0.039238401
02.05.2021 02:00;6234;1240.75;4993.25;4316.070473;-0.135618991
02.05.2021 03:00;6214;1267.75;4946.25;4048.487675;-0.181503629
02.05.2021 04:00;6199;1232.25;4966.75;5311.723131;0.069456512
02.05.2021 05:00;6075;1421.25;4653.75;4009.451455;-0.138447176
02.05.2021 06:00;6062;2169.25;3892.75;3640.702815;-0.064747848
02.05.2021 07:00;5945;3360.5;2584.5;2218.389342;-0.141656281
02.05.2021 08:00;6024;4540.75;1483.25;1683.415853;0.134950853
02.05.2021 09:00;5900;5461.5;438.5;428.589294;-0.022601382
02.05.2021 10:00;5402;6112.75;-710.75;-661.1551109;-0.069778247
02.05.2021 11:00;5136;6467.5;-1331.5;-1465.913568;0.100948981
02.05.2021 12:00;4884;6496;-1612;-1486.434729;-0.077894089
02.05.2021 13:00;4399;6205.75;-1806.75;-1934.418473;0.070661947
02.05.2021 14:00;4307;5640.25;-1333.25;-1137.373203;-0.14691678
02.05.2021 15:00;4373;4769.5;-396.5;-418.4765244;0.055426291
02.05.2021 16:00;4668;3544.25;1123.75;1129.142187;0.004798387
02.05.2021 17:00;5465;2253.25;3211.75;2961.549321;-0.077901667
02.05.2021 18:00;6752;1215.75;5536.25;5837.705268;0.054451166
02.05.2021 19:00;7733;620.75;7112.25;7295.646457;0.025785997
02.05.2021 20:00;8048;403.25;7644.75;8195.115803;0.071992649
02.05.2021 21:00;8039;343.5;7695.5;7791.495483;0.012474236
02.05.2021 22:00;8103;378.5;7724.5;8131.126586;0.052641153
02.05.2021 23:00;7550;459;7091;7272.253193;0.02556102
03.05.2021 00:00;7632;710;6922;7328.963969;0.05879283
03.05.2021 01:00;7557;914.75;6642.25;7124.448562;0.072595666
03.05.2021 02:00;7480;1099.5;6380.5;6718.067907;0.052906184
03.05.2021 03:00;7500;1250.25;6249.75;6702.840326;0.072497352
03.05.2021 04:00;7947;1353;6594;6870.769177;0.041972881
03.05.2021 05:00;8810;1650;7160;7698.881011;0.075262711
03.05.2021 06:00;9768;2332.75;7435.25;7664.52151;0.03083575
03.05.2021 07:00;9966;3257.5;6708.5;6697.126724;-0.001695353
03.05.2021 08:00;10088;4216.5;5871.5;6309.260938;0.074556917
03.05.2021 09:00;9770;5119;4651;4754.650423;0.022285621
03.05.2021 10:00;9005;5860.5;3144.5;3580.864274;0.138770639
03.05.2021 11:00;8462;6168.75;2293.25;2199.386954;-0.040930141
03.05.2021 12:00;7741;6010.5;1730.5;1931.320112;0.11604745
03.05.2021 13:00;7242;5505;1737;1900.561211;0.094163046
03.05.2021 14:00;7135;4793.25;2341.75;2081.899709;-0.110964147
03.05.2021 15:00;7378;3883.75;3494.25;2968.083948;-0.15058054
03.05.2021 16:00;7781;2893.25;4887.75;4776.563096;-0.022748075
03.05.2021 17:00;9009;2064;6945;6418.528497;-0.075805832
03.05.2021 18:00;10019;1458;8561;8913.665627;0.041194443
03.05.2021 19:00;10383;1444;8939;6486.537938;-0.274355304
03.05.2021 20:00;10633;1707.75;8925.25;9579.725123;0.073328492
03.05.2021 21:00;10686;2050;8636;7883.441377;-0.087142036
03.05.2021 22:00;10465;2498.5;7966.5;8885.203002;0.115320781
03.05.2021 23:00;9965;3000.75;6964.25;6782.436965;-0.026106621
04.05.2021 00:00;9408;3584;5824;6614.97175;0.135812457
04.05.2021 01:00;9211;3801.25;5409.75;4624.420731;-0.145169235
04.05.2021 02:00;9117;3932.25;5184.75;4735.883577;-0.086574362
